X,Y,OBJECTID,DAMS00X020,DAM_NAME,OTHER_NAME,NIDID,LONGITUDE,LATITUDE,COUNTY,RIVER,CITY,OWN_NAME,OWN_TYPE,DAM_TYPE,PURPOSES,YR_COMPL,NID_HEIGHT,MAX_STOR,NORMAL_STO,SURF_AREA,DRAIN_AREA,HAZARD,STATE,SYMBOL
-74.58500158268501,40.2350081535727,5052,5052,ASSUNPINK # 6 DAM, ,NJ00551,-74.585,40.235,MERCER,ASSUNPINK CREEK,WINDSOR,DIVISION OF FISH & WILDLIFE,S,REPG,CF,1977,24,12653,9900,66,22,H,NJ,C
-79.451673138936286,40.236677976494818,5053,5053,LOYALHANNA DAM,LOYALHANNA LAKE,PA00106,-79.45167,40.23667,WESTMORELAND,LOYALHANNA CREEK,SALTSBURG,CELRP,F,PGRE,C,1942,120,127556,2000,210,290,H,PA,C
-104.638350073227627,40.238336521679393,5054,5054,MILTON LAKE, ,CO01899,-104.63834,40.23833,WELD,BEEBE SEEP CANAL,KERSEY,FARMERS RESERVOIR AND IRRIGATION COMPANY,P,RE,I,1975,55,39660,29732,2600,120,H,CO,I
-80.946663605691597,40.24000791100481,5055,5055,GEORGETOWN PLANT FRESHWATER DAM, ,OH00129,-80.94666,40.24,HARRISON,TRIBUTARY TO SALLY BUFFALO CREEK,SOUTH PARK,CONSOLIDATION COAL COMPANY,P,RE,O,1949,72.5,4223,2100,100,4.11,H,OH,O
-80.980833619162681,40.246117871463767,5056,5056,FRESH WATER DAM, ,OH83453,-80.98083,40.24611,HARRISON, ,CADIZ,CONSOLIDATION COAL CO.,P, ,S, ,66,2100,0,0,4.11,H,OH,S
-91.415006682862909,40.248307362125153,5057,5057,JENNIFER CREEK RESERVOIR DAM,JENIFER CREEK RESERVOIR,IL00112,-91.415,40.2483,HANCOCK,JENNIFER CREEK,TIOGA,HUNT-LIMA DRAINAGE DISTRICT,L,RE,CO,1971,62,910,410,0,0,L,IL,C
-74.726671673768053,40.248338119952777,5058,5058,TRENTON RESERVOIR DAM, ,NJ00560,-74.72667,40.24833,MERCER,OFFSTREAM,TRENTON,"TRENTON WATER WORKS, DEPT. OF PUBLIC WORKS",L,REPG,S,1899,52,278,250,7,0.1,H,NJ,S
-80.64584351334868,40.250007897282096,5059,5059,CARDINAL FLY ASH NO. 1 DAM, ,OH00920,-80.64584,40.25,JEFFERSON,BLOCKHOUSE RUN,BRILLIANT,CARDINAL OPERATING COMPANY,U,RE,O,1974,241.5,4800,3870,80,1.09,U,OH,O
-109.691681188842026,40.251676150449931,5060,5060,BROUGH, ,UT00353,-109.69167,40.25167,UINTAH,WHITEROCKS RIVER--OFFSTREAM,NONE - DRAINS INTO G,OURAY PARK IRRIGATION CO, ,RE,I,1975,75,4061,4000,0,1,H,UT,I
-105.080840174008571,40.252786486411708,5061,5061,ISH #3 (EAST DAM), ,CO02831,-105.08083,40.25278,LARIMER,LITTLE THOMPSON RIVER-OS,MILLIKEN,(OLD) ISH RESERVOIR COMPANY,P,RE,IC,1978,10,9264,7061,314,1.47,S,CO,I
-100.75214917509939,40.25330679286558,5062,5062,BLACKWOOD CREEK P-2, ,NE02150,-100.75214,40.2533,RED WILLOW,TR-REPUBLICAN RIVER,MCCOOK,MIDDLE REPUBLICAN NRD,L,RE,C,1984,55,1892,154,25,11.4,L,NE,C
-80.420283426601344,40.256677929908541,5063,5063,PA-661, ,PA00911,-80.42028,40.25667,WASHINGTON,CROSS CREEK,AVELLA,WASHINGTON COUNTY COMMISSIONERS,L,RE,CRS,1979,82,11200,5810,260,11,H,PA,C
-106.116680405384898,40.261676433805533,5064,5064,LITTLE KING RANCH,KINGS RESERVOIR,CO00712,-106.11667,40.26167,GRAND,BUFFALO CREEK,HOT SULPHUR SPRINGS,KING MOUNTAIN RANCH,P,RE,R,1968,65,1570,1090,52,2.5,S,CO,R
-105.0955702027602,40.262786506282033,5065,5065,ISH #3 (MAIN DAM),"BOULDER-LARIMER, OLD ISH, NEW ISH",CO01771,-105.09556,40.26278,LARIMER,BIG THOMPSON RIVER,BERTHOUD,(OLD) ISH RESERVOIR COMPANY,P,RE,I,1978,48,9264,7061,314,1.47,H,CO,I
-80.64750350117906,40.263897930137716,5066,5066,CARDINAL FLY ASH NO. 2 DAM, ,OH01826,-80.6475,40.26389,JEFFERSON,BLOCKHOUSE RUN,BRILLIANT,CARDINAL OPERATING COMPANY,U,RE,O,1999,237,11350,6180,100,2.2,H,OH,O
-79.898333267775143,40.265007962048834,5067,5067,MONONGAHELA LOCKS AND DAM 03,MONONGAHELA RIVER POOL 03,PA00121,-79.89833,40.265,ALLEGHENY,MONOGAHELA RIVER,ELIZABETH,CELRP,F,PG,N,1907,16,16300,16300,1590,5340,H,PA,N
-116.691112567368251,40.265305612240589,5068,5068,CORTEZ PIPELINE TAILINGS DAM, ,NV10498,-116.6911,40.2653,LANDER,NONE,NONE,CORTEZ GOLD MINES,P,RE,T,1997,102,13151,12500,105,0.2,L,NV,T
-91.416606665028937,40.268307356719383,5069,5069,ROCKY RUN LAKE DAM,ROCKY RUN LAKE,IL00111,-91.4166,40.2683,HANCOCK,ROCKY RUN CREEK,TIOGA,HUNT-LIMA DRAINAGE DISTRICT,L,RE,CO,1971,69,520,164,0,0,H,IL,C
-81.276673703997048,40.270007864272273,5070,5070,CLENDENING DAM,CLENDENING LAKE,OH00012,-81.27667,40.27,HARRISON,BRUSHY FK OF STILLWATER CK,TIPPECANOE,CELRH,F,RE,CROF,1936,64,54000,26500,1800,69,H,OH,C
-79.003332976361506,40.270007961601969,5071,5071,NORTH FORK, ,PA00234,-79.00333,40.27,SOMERSET,NORTH FORK BENS CREEK, ,GREATER JOHNSTOWN WATER AUTHORITY,L,RE,S,1932,105,4316,3376,94,10,H,PA,S
-103.973349923007106,40.273066539658593,5072,5072,BIJOU #2  DAM #4, ,CO02828,-103.97334,40.27306,MORGAN,SOUTH PLATTE RIVER-OS,LOG LANE VILLAGE,BIJOU IRRIGATION CO.,P,RE,IS,1898,21.5,10556,10556,473,2.63,S,CO,I
-91.416606665028937,40.273307367338433,5073,5073,LITTLE ROCKY RUN LAKE DAM,LITTLE ROCKY RUN LAKE,IL00110,-91.4166,40.2733,HANCOCK,LITTLE ROCKY RUN CREEK,TIOGA,HUNT-LIMA DRAINAGE DISTRICT,L,RE,CO,1971,64,5200,1640,0,0,H,IL,C
-104.188339982963853,40.273336529873212,5074,5074,EMPIRE (OUTLET EMBANKMENT),NEW EMPIRE RESERVOIR,CO00009,-104.18833,40.27333,WELD,SOUTH PLATTE RIVER-OS,ORCHARD,BIJOU IRRIGATION CO.,P,RE,P,1905,37,50900,37710,2842,11.45,H,CO,P
-79.255003072948867,40.275007962323492,5075,5075,H A STEWART,LATROBE RESERVOIR,PA00479,-79.255,40.275,WESTMORELAND,TROUT RUN, ,LATROBE MUNICIPAL AUTHORITY,L,RE,S,1920,86,6250,3650,136,5.66,H,PA,S
-104.181959967254656,40.27639657208919,5076,5076,EMPIRE (NW EMBANKMENT),NEW EMPIRE RESERVOIR,CO02840,-104.18195,40.27639,WELD,SOUTH PLATTE RIVER-OS,ORCHARD,BIJOU IRRIGATION CO.,P,RE,P,1905,35,50900,37710,2842,11.45,H,CO,P
-104.14000998197605,40.276676557220128,5077,5077,EMPIRE (EAST EMBANKMENT),NEW EMPIRE RESERVOIR,CO02842,-104.14,40.27667,WELD/MORGAN,SOUTH PLATTE RIVER-OS,ORCHARD,BIJOU IRRIGATION CO.,P,RE,P,1905,35,50900,37710,2842,11.45,H,CO,P
-104.166669975467315,40.278066536979296,5078,5078,EMPIRE (MCINTYRE DIKE),NEW EMPIRE RESERVOIR,CO02841,-104.16666,40.27806,WELD,SOUTH PLATTE RIVER-OS,ORCHARD,BIJOU IRRIGATION CO.,P,RE,P,1905,35,50900,37710,2842,11.45,H,CO,P
-76.40667216575109,40.278338074594643,5079,5079,CORNWALL TAILINGS, ,PA00597,-76.40667,40.27833,LEBANON,BERHARD CREEK, ,IRON VALLEY GOLF CLUB LLC,P,ER,T,1961,200,3880,3213,60,0.16,H,PA,T
-79.499733141383985,40.278897963197203,5080,5080,TOWNSHIP LINE, ,PA00475,-79.49973,40.27889,WESTMORELAND,TOWNSHIP LINE RUN, ,ARTHUR NOBILE,P,RE,R,1900,68,1720,502,33,0.58,H,PA,R
-78.991673015551839,40.280007983994551,5081,5081,DALTON RUN DAM, ,PA00232,-78.99167,40.28,SOMERSET,DALTON RUN, ,GREATER JOHNSTOWN WATER AUTHORITY,L,RE,S,1905,61,507,399,18,4.3,H,PA,S
-121.025013319716564,40.283005245846425,5082,5082,INDIAN OLE,MOUNTAIN MEADOWS RES,CA00407,-121.025,40.283,LASSEN,HAMILTON CREEK, ,PAC GAS AND ELECTRIC CO,U, ,STOPO,1924,26,0,24800,5800,158,S,CA,S
-80.770283545379769,40.284177901401002,5083,5083,FRIENDSHIP PARK LAKE DAM, ,OH00123,-80.77028,40.28417,JEFFERSON,LITTLE MCINTYRE CREEK,SMITHFIELD,JEFFERSON COUNTY,F,RE,R,1972,94.4,3884,2238,84.5,3.1,H,OH,R
-109.876401274726959,40.284726118753177,5084,5084,SOUTH BOTTLE HOLLOW,BOTTLE HOLLOW RES,UT10134,-109.87639,40.28472,UNITAH,UNITA RIVER OS,FORT DUCHESNE,DOI BIA,F,RE,R,1970,86,11779,11103,462,3,H,UT,R
-103.970289930569365,40.284726547733136,5085,5085,BIJOU #2  DAM #3, ,CO02827,-103.97028,40.28472,MORGAN,SOUTH PLATTE RIVER-OS,LOG LANE VILLAGE,BIJOU IRRIGATION CO.,P,RE,IS,1898,21.5,10556,10556,473,2.63,S,CO,I
-106.841680592008814,40.286676336936196,5086,5086,STAGECOACH, ,CO02702,-106.84167,40.28667,ROUTT,YAMPA RIVER-OS,STEAMBOAT SPRINGS,UPPER YAMPA WATER CONSERVANCY DISTRICT,U,CN,I,1989,145,41700,33275,780,0.35,H,CO,I
-80.388893426745099,40.288897946772806,5087,5087,PA-662, ,PA01219,-80.38889,40.28889,WASHINGTON,TR SOUTH FORK CROSS CREEK,REA,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1983,50,1420,598,13,3.72,H,PA,C
-103.975009960244819,40.290006588483493,5088,5088,BIJOU #2  DAM #2, ,CO02826,-103.975,40.29,MORGAN,SOUTH PLATTE RIVER-OS,LOG LANE VILLAGE,BIJOU IRRIGATION CO.,P,RE,IS,1898,21.5,10556,10556,473,2.63,S,CO,I
-109.87779125683069,40.291676123317536,5089,5089,NORTH BOTTLE HOLLOW,BOTTLE HOLLOW RES,UT10130,-109.87778,40.29167,UNITAH,UNITA RIVER OS,FORT DUCHESNE,DOI BIA,F,RE,R,1970,74,11779,11103,462,3,H,UT,R
-90.716606500235613,40.29330740143952,5090,5090,FREEMAN UNITED/INDUSTRY/3S, ,IL50051,-90.7166,40.2933,MCDONOUGH,TRIB GRINDSTONE CREEK,DODDSVILLE,FREEMAN UNITED COAL MINING COMPANY,P,RE,O,1984,59,382,301,39,0.1,L,IL,O
-110.230011339051643,40.29333613190385,5091,5091,BIG SAND WASH, ,UT00037,-110.23,40.29333,DUCHESNE,BIG SAND WASH,RANDLETT,MOON LAKE WATER USERS, ,RE,I,1965,112,14600,12050,0,11,H,UT,I
-103.980289953854296,40.294176581140896,5092,5092,BIJOU #2  DAM #1, ,CO00003,-103.98028,40.29417,MORGAN,SOUTH PLATTE RIVER-OS,LOG LANE VILLAGE,BIJOU IRRIGATION CO.,P,RE,IS,1898,21.5,10556,10556,473,2.63,S,CO,I
-106.291670477304805,40.295006385445014,5093,5093,MATHESON,MATHESON,CO00701,-106.29166,40.295,GRAND,TROUBLESOME CREEK,KREMMLING,MATHESON RANCH BILL MATHESON,P,RE,I,1951,60,1570,1074,62,13.1,S,CO,I
-90.067786281194827,40.295007428269557,5094,5094,SLURRY POND, ,IL83512,-90.06778,40.295,MCDONOUGH, ,INDUSTRY,FREEMAN UNITED COAL MINING COMPANY,P, ,T, ,70,900,0,0,0.27,L,IL,T
-117.170012657730709,40.299705580732486,5095,5095,MCCOY/COVE TAILINGS STORAGE FACILITY, ,NV10301,-117.17,40.2997,LANDER,REESE RIVER-OS,BATTLE MOUNTAIN,ECHO BAY MINERALS COMPANY,P,ER,T,1990,140,22425,21825,250,0.4,L,NV,T
-92.627787039994743,40.300007293029481,5096,5096,HAZEL CREEK DAM, ,MO12199,-92.62778,40.3,ADAIR,HAZEL CREEK,YOUNGSTOWN,CITY OF KIRKSVILLE, ,RE,RS,1982,65,9600,9600,515,5060,H,MO,R
-110.848351442024494,40.305006069165955,5097,5097,RED CREEK (DUCHESNE), ,UT00254,-110.84834,40.305,DUCHESNE,RED CREEK,FRUITLAND,RED CREEK IRR. CO.,P,RE,I,1960,107,6645,5700,0,22,H,UT,I
-80.989723597844304,40.305007903772307,5098,5098,CHAMBERS DEVELOPMENT CO. DAM, ,OH00895,-80.98972,40.305,HARRISON,TRIBUTARY TO CLEAR FORK,COSHOCTON,COSHOCTON LAND FILL,P,RE,R,1954,50,62,43,3,0.09,S,OH,R
-94.031677426002901,40.312507212046825,5099,5099,CITY OF BETHANY DAM, ,MO10071,-94.03167,40.3125,HARRISON,TRIBUTARY TO WEST FORK BIG CK, ,CITY OF BETHANY, ,RE,SR,1960,60,3850,2820,153,733,H,MO,S
-75.205001792065886,40.316678122248454,5100,5100,PEACE VALLEY (PA-617),LAKE GALENA,PA00790,-75.205,40.31667,BUCKS,NESHAMINY CREEK,CHALFONT,BUCKS COUNTY COMMISSIONERS,L,RE,CSR,1973,66,17132,6539,365,15.8,H,PA,C
-74.11833148268903,40.318338195985071,5101,5101,SWIMMING RIVER RESERVOIR DAM, ,NJ00082,-74.11833,40.31833,MONMOUTH,ROBINS SWAMP BROOK,RED BANK,NEW JERSEY-AMERICAN WATER COMPANY,P,REPG,S,1901,45,14300,8000,557,48.5,H,NJ,S
-117.04001267303012,40.320005568441353,5102,5102,IMCO TAILINGS DAM, ,NV00154,-117.04,40.32,LANDER,REESE RIVER-OS,BATTLE MOUNTAIN,IMCO SERVICES,P,RE,T,1975,51,80,0,0,0,L,NV,T
-78.660002885398583,40.320007986871609,5103,5103,BEAVERDAM RUN, ,PA00805,-78.66,40.32,CAMBRIA,BEAVERDAM RUN, ,HIGHLAND SEWER AND WATER AUTHORITY,L,RE,S,1975,55,12200,7700,360,6.5,H,PA,S
-77.945002661872508,40.321678028226472,5104,5104,LAKE MOUNT UNION, ,PA00473,-77.945,40.32167,HUNTINGDON,SINGERS GAP RUN, ,MOUNT UNION BOROUGH,L,CNCB,S,1927,51,211,153,10,3.29,S,PA,S
-105.211680220043718,40.325006477877068,5105,5105,CARTER LAKE DAM NO. 1,CARTER LAKE,CO01650,-105.21167,40.325,LARIMER,OFFSTREAM BIG THOMPSON RIVER,BERTHOUD,DOI BR,F,RE,ISH,1951,214,101022,101022,1144,3.7,H,CO,I
-105.108340218952961,40.325006484725712,5106,5106,HANDY,"HANDY RES DAM 1, WELCH",CO01769,-105.10833,40.325,LARIMER,DRY CREEK,BERTHOUD,HANDY DITCH CO.,P,RE,I,1949,34,9336,6747,474,1.46,H,CO,I
-96.364498043932741,40.326407078656544,5107,5107,MIDDLE BIG NEMAHA 46, ,NE02470,-96.36449,40.3264,JOHNSON,LOST BR TR-YANKEE CREEK,TECUMSEH,NEMAHA NRD,L,RE,C,1995,59,3152,292,52,9.6,L,NE,C
-106.516680514823889,40.328336382347615,5108,5108,WHITELY PEAK,DIAMOND CREEK,CO00706,-106.51667,40.32833,GRAND,DIAMOND CR,KREMMLING,PEAK RANCH,P,RE,ISP,1941,62,1095,773,46,17.5,S,CO,I
-76.14667210921337,40.32833809579023,5109,5109,FURNACE CREEK, ,PA00706,-76.14667,40.32833,BERKS,FURNACE CREEK, ,WOMELSDORF - ROBESONIA JOINT AUTHORITY,L,RE,S,1960,63,188,107,7,3.8,H,PA,S
-104.242509996292398,40.328616575516762,5110,5110,RIVERSIDE,SANBORN DRAW,CO00112,-104.2425,40.32861,WELD,SANBORN DRAW,ORCHARD,RIVERSIDE IRR. DISTRICT,P,RE,I,1908,41,94500,65000,3811,89.7,H,CO,I
-112.196671719366904,40.330005969763334,5111,5111,BARRICK MERCUR RESERVATION CNYN TAILINGS, ,UT00500,-112.19666,40.33,TOOELE,RESERVATION CANYON,"NO TOWN; HIGHWAY",BARRICK RESOURCES (USA), ,RE,T,1984,270,0,6626,0,0,L,UT,T
-111.051121526931894,40.331116057026705,5112,5112,CURRANT CREEK,CURRANT CREEK,UT10149,-111.05111,40.33111,WASATCH,CURRANT CREEK,FRUITLAND,DOI BR,F,RE,ISRF,1975,177,1120,1120,290,13000,H,UT,I
-80.533303477361059,40.333307948831575,5113,5113,HARMON CREEK 3,MECHLING RUN,WV00902,-80.5333,40.3333,BROOKE,TR-MECHLING RUN,COLLIERS,NORTHERN PANHANDLE SOIL CONSERVATION DISTRICT,L,RE,C,1970,77,201,17,2,0.6,H,WV,C
-80.533303477361059,40.333307948831575,5114,5114,HARMON CREEK 4, ,WV00903,-80.5333,40.3333,BROOKE,MECKLING RUN,COLLIERS,NORTHERN PANHANDLE SOIL CONSERVATION DISTRICT,L,RE,C,1970,63,169,19,2,0.66,H,WV,C
-75.70834198973219,40.333338122914959,5115,5115,TROUT RUN, ,PA00797,-75.70834,40.33333,BERKS,TROUT RUN, ,BOROUGH OF BOYERTOWN,L,RE,S,1976,104,1652,1169,42,1.2,H,PA,S
-105.210010209709722,40.336676462542464,5116,5116,CARTER LAKE DAM NO. 2,CARTER LAKE,CO01651,-105.21,40.33667,LARIMER,OFFSTREAM BIG THOMPSON RIVER,BERTHOUD,DOI BR,F,RE,ISH,1951,75,116837,112228,3551,4,H,CO,I
-114.540012196771968,40.340005807664092,5117,5117,VICTORIA TAILINGS, ,NV00152,-114.54,40.34,ELKO,DOLLY VARDEN-TR,NONE,DAY MINING CO,P,RE,T, ,146,500,500,15,0,S,NV,T
-75.683331956177781,40.340008146636023,5118,5118,POPODICKON DAM, ,PA00707,-75.68333,40.34,BERKS,POPODICKON CREEK, ,BOROUGH OF BOYERTOWN,L,REER,S,1929,55,156,105,9,0.5,H,PA,S
-75.478331876341102,40.340008154167862,5119,5119,GREENLANE RESERVOIR, ,PA00618,-75.47833,40.34,MONTGOMERY,PERKIOMEN CREEK, ,PHILADELPHIA SUBURBAN WATER CORPORATION,P,PG,SR,1957,87,25114,13430,814,71,H,PA,S
-94.777787592408899,40.345287194075794,5120,5120,MOZINGO CREEK DAM,MOZINGO DAM,MO12277,-94.77778,40.34528,NODAWAY,MOZINGO CREEK,ARKOE,CITY OF MARYVILLE,L,RE,SCR,1992,77,0,1275,1009,13389,H,MO,S
-105.211680222738664,40.346676483334612,5121,5121,CARTER LAKE DAM NO. 3,CARTER LAKE,CO01652,-105.21167,40.34667,LARIMER,OFFSTREAM BIG THOMPSON RIVER,LOVELAND,DOI BR,F,RE,ISH,1951,55,116837,112228,3551,4,H,CO,I
-105.116680208593451,40.346676490181054,5122,5122,LONE TREE,HOME SUPPLY RES.,CO01734,-105.11667,40.34667,LARIMER,BIG THOMPSON RIVER-OS,JOHNSTOWN,CONSOLIDATED HOME SUPPLY DITCH & RES. CO,P,RE,I,1882,28.5,11100,9268,503,14.72,S,CO,I
-109.791671248270802,40.350006145533243,5123,5123,COTTONWOOD, ,UT00390,-109.79166,40.35,UINTAH,TRIB. TO UINTA RIVER,GUSHER,OURAY PARK IRRIGATION CO, ,RE,I,1982,78,7200,6126,0,1.8,H,UT,I
-82.090003949714188,40.351677865997942,5124,5124,MOHAWK DAM,NONE - DRY DAM,OH00016,-82.09,40.35167,COSHOCTON,WALHONDING RIVER,WARSAW,CELRH,F,REER,C,1937,111,285000,1,1,1504,H,OH,C
-97.508628346653239,40.351706994708884,5125,5125,BIG SANDY CREEK 35-5-2, ,NE02164,-97.50862,40.3517,FILLMORE,TR-DRY SANDY CREEK,ALEXANDRIA,LITTLE BLUE NRD,L,RE,C,1984,50,10538,1954,13,24.9,S,NE,C
-90.041706307424633,40.355007461319367,5126,5126,LAKE CHAUTAUQUA DAM, ,IL50402,-90.0417,40.355,MASON,ILLINOIS RIVER,HAVANA,U. S. FISH & WILDLIFE SERVICE,F,RE,R,1960,15,45000,13300,2250,10,L,IL,R
-104.633340099717827,40.356676545536907,5127,5127,LOWER LATHAM, ,CO00095,-104.63333,40.35667,WELD,BEEBE DRAW,KERSEY,LOWER LATHAM RESERVOIR CO.,P,RE,I,1973,27,11250,5740,987,169,S,CO,I
-81.226673694471899,40.358337902595558,5128,5128,TAPPAN DAM,TAPPAN LAKE,OH00010,-81.22667,40.35833,HARRISON,LITTLE STILLWATER CREEK,DENNISON,CELRH,F,RE,CROF,1936,52,61600,35100,2350,71,H,OH,C
-75.866672005207477,40.358338122328028,5129,5129,LAKE ANTIETAM, ,PA00716,-75.86667,40.35833,BERKS,STONY CREEK, ,READING WATER AUTHORITY,L,RESTMS,S,1880,60,430,310,16,5.4,H,PA,S
-114.489712204739149,40.359705772320275,5130,5130,VICTORIA MINE #2, ,NV01152,-114.4897,40.3597,ELKO,DOLLY VARDEN CREEK-OS,NONE,DAY MINING CO,P,RE,T, ,67,600,0,0,0,S,NV,T
-111.896681680227971,40.360006006296295,5131,5131,UTAH LAKE OUTLET, ,UT00673,-111.89667,40.36,UTAH,JORDAN RIVER,NONE DRAINS INTO GSL,UPPER JORDAN RIVER, ,RE,S,1988,9,0,1369894,0,3010,L,UT,S
-83.070004235581393,40.36000783050936,5132,5132,DELAWARE DAM,DELAWARE LAKE,OH00015,-83.07,40.36,DELAWARE,OLENTANGY RIVER,DELAWARE,CELRH,F,CNPGRE,CRSOF,1948,92,132000,14000,1300,386,H,OH,C
-103.646119871554149,40.360286595701318,5133,5133,VANCIL,C.J. OSBORNE DAM,CO02665,-103.64611,40.36028,MORGAN,SOUTH PLATTE-OS,SNYDER,RIVERSIDE IRR. DISTRICT,P,RE,S,1990,53,9000,6409,306,2.21,S,CO,S
-100.665569118621221,40.363896780424952,5134,5134,RED WILLOW,HUGH BUTLER LAKE,NE01076,-100.66556,40.36389,FRONTIER,RED WILLOW CREEK,INDIANOLA,DOI BR,F,RE,ICR,1961,126,163415,37776,1629,708,H,NE,I
-96.397008024657694,40.36470707368774,5135,5135,MIDDLE BIG NEMAHA 12, ,NE02535,-96.397,40.3647,JOHNSON,TR-YANKEE CREEK,VESTA,NEMAHA NRD,L,RE,C,2000,54,1962,190,34,5.2,S,NE,C
-80.45611343419101,40.364727929180852,5136,5136,PA-480, ,PA01125,-80.45611,40.36472,WASHINGTON,TR HARMON CREEK,HANLIN STATION,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1979,66,419,25,3.6,1.09,S,PA,C
-106.800010599027843,40.365006350422028,5137,5137,LAKE CATAMOUNT,PLEASANT VALLEY,CO02140,-106.8,40.365,ROUTT,YAMPA RIVER,STEAMBOAT SPRINGS,CATAMOUNT METROPOLITAN DISTRICT,P,RE,S,1974,69,15867,7422,563,390,H,CO,S
-80.485003454950913,40.366667945046991,5138,5138,PA 479 DAM, ,PA00509,-80.485,40.36666,WASHINGTON,TR HARMON CREEK,COLLIERS WV,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1969,63,343,26,4,1.15,H,PA,C
-105.143340203881351,40.366676481383315,5139,5139,LON HAGLER, ,CO00165,-105.14333,40.36667,LARIMER,BIG THOMPSON RIVER-TR,LOVELAND,CONSOLIDATED HOME SUPPLY DITCH & RES. CO,P,RE,I,1967,70.5,6385,5032,201,0.98,H,CO,I
-80.550003505242529,40.366707946451882,5140,5140,HARMON CREEK 2, ,WV00910,-80.55,40.3667,BROOKE,TR-HARMON CR,WEIRTON,NORTHERN PANHANDLE SOIL CONSERVATION DISTRICT,L,RE,C,1973,71,264,26,2,0.78,H,WV,C
-80.533303480056006,40.366707947136334,5141,5141,HARMON CREEK 14,ALEXANDERS RUN,WV00909,-80.5333,40.3667,BROOKE,ALEXANDERS RUN,COLLIERS,NORTHERN PANHANDLE SOIL CONSERVATION DISTRICT,L,RE,C,1968,76,623,45,5,2.27,H,WV,C
-80.516703466106662,40.366707947820736,5142,5142,HARMON CREEK 13, ,WV00908,-80.5167,40.3667,BROOKE,BROWN HOLLOW,COLLIERS,NORTHERN PANHANDLE SOIL CONSERVATION DISTRICT,L,RE,C,1973,73,198,17,2,0.67,H,WV,C
-123.432013698451584,40.368005074480294,5143,5143,ROBERT W MATTHEWS,RUTH LAKE,CA00833,-123.432,40.368,TRINITY,MAD RIVER,DINSMORE,HUMBOLDT BAY MUN WATER DIST,U,ER,R,1962,150,0,51800,1180,120,S,CA,R
-105.223350259950863,40.368336510626712,5144,5144,FLATIRON,FLATIRON,CO01654,-105.22334,40.36833,LARIMER,CHIMNEY HOLLOW CREEK,LOVELAND,DOI BR,F,RE,ISH,1952,86,436,436,47,7.1,H,CO,I
-76.028342091656427,40.368338138184946,5145,5145,BLUE MARSH DIKE C, ,PA00924,-76.02834,40.36833,BERKS,TULPEHOCKEN CREEK, ,U.S. ARMY,F,RE,CR,1977,22,107050,22900,0,0,H,PA,C
-105.288900244486371,40.370836487490472,5146,5146,RATTLESNAKE,PINEWOOD LAKE,CO01663,-105.28889,40.37083,LARIMER,RATTLESNAKE CREEK,LOVELAND,DOI BR,F,REER,HI,1951,130,3179,2181,97,4,H,CO,H
-80.500273445748462,40.371117919474543,5147,5147,PA-485, ,PA01123,-80.50027,40.37111,WASHINGTON,TR HARMON CREEK,COLLIERS WV,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1977,78,952,44,6,2.18,H,PA,C
-80.515273480226696,40.372507948826147,5148,5148,PA-486,HARMON CREEK,PA00910,-80.51527,40.3725,WASHINGTON,PARIS RUN,COLLIERS WV,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1979,86,750,34,4,1.7,H,PA,C
-104.077229947229227,40.372786567196037,5149,5149,JACKSON LAKE, ,CO00016,-104.07722,40.37278,MORGAN,SOUTH PLATTE RIVER-TR,GOODRICH,JACKSON LAKE RESERVOIR CO.,P,RE,I,1900,38,47000,35629,2427,15.9,H,CO,I
-80.491673479173173,40.373337918984056,5150,5150,HARMON CREEK  PA-484, ,PA00489,-80.49167,40.37333,WASHINGTON,TR HARMON CREEK,COLLIERS WV,WASHINGTON COUNTY COMMISSIONERS,L,RE,C,1971,67,190,15,2,0.7,H,PA,C
-105.488340284517022,40.375006465882912,5151,5151,OLYMPUS,LAKE ESTES,CO01662,-105.48833,40.375,LARIMER,BIG THOMPSON RIVER,OLYMPUS HEIGHTS,DOI BR,F,RE,IH,1948,70,3068,3068,185,158,H,CO,I
-78.885002965092752,40.375007999523369,5152,5152,HINCKSTON, ,PA00430,-78.885,40.375,CAMBRIA,HINCKSTON RUN, ,CAMBRIA SOMERSET AUTHORITY,P,RE,S,1905,84,4010,3340,104,10.6,H,PA,S
-120.507013268790303,40.377005326152364,5153,5153,"LEAVITT, LAKE", ,CA00516,-120.507,40.377,LASSEN,TR SUSAN RIVER,LEAVITT,LASSEN IRRIGATION COMPANY,P,ER,I,1891,18,0,7482,1142,9.3,S,CA,I
-100.216679043362106,40.378336829974863,5154,5154,MEDICINE CREEK,HARRY STRUNK LAKE,NE01073,-100.21667,40.37833,FRONTIER,MEDICINE CREEK,CAMBRIDGE,DOI BR,F,RE,IC,1948,165,194080,35705,1800,880,H,NE,I
-76.028722085309809,40.379708138990992,5155,5155,BLUE MARSH DAM,BLUE MARSH LAKE,PA00921,-76.02872,40.3797,BERKS,TULPEHOCKEN CREEK,READING,CENAP,F,REER,CRS,1977,100,129900,22897,1147,175,H,PA,C
